game_pk,gameGuid,link,gameType,season,gameDate,officialDate,isTie,gameNumber,publicFacing,doubleHeader,gamedayType,tiebreaker,calendarEventID,seasonDisplay,dayNight,scheduledInnings,reverseHomeAwayStatus,inningBreakLength,gamesInSeries,seriesGameNumber,seriesDescription,recordSource,ifNecessary,ifNecessaryDescription,status.abstractGameState,status.codedGameState,status.detailedState,status.statusCode,status.startTimeTBD,status.abstractGameCode,teams.away.score,teams.away.isWinner,teams.away.splitSquad,teams.away.seriesNumber,teams.away.leagueRecord.wins,teams.away.leagueRecord.losses,teams.away.leagueRecord.pct,teams.away.team.id,teams.away.team.name,teams.away.team.link,teams.home.score,teams.home.isWinner,teams.home.splitSquad,teams.home.seriesNumber,teams.home.leagueRecord.wins,teams.home.leagueRecord.losses,teams.home.leagueRecord.pct,teams.home.team.id,teams.home.team.name,teams.home.team.link,venue.id,venue.name,venue.link,content.link,rescheduleDate,rescheduleGameDate,status.reason,rescheduledFrom,rescheduledFromDate,description,resumeDate,resumeGameDate,resumedFrom,resumedFromDate,game_date,day_of_week,robot_umpire
665829,bf6fc4d0-3469-45b4-811b-1fffca631105,/api/v1.1/game/665829/feed/live,R,2022,2022-05-11T16:05:00Z,2022-05-11,False,1,True,N,Y,N,44-665829-2022-05-11,2022,day,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,5.0,False,False,6.0,21,10,0.677,556,Nashville Sounds,/api/v1/teams/556,7.0,True,False,6.0,19,13,0.594,564,Jacksonville Jumbo Shrimp,/api/v1/teams/564,2852,121 Financial Ballpark,/api/v1/venues/2852,/api/v1/game/665829/content,,,,,,,,,,,2022-05-11,Wednesday,True
664514,e85c79cb-60eb-4a3d-94fd-96251c0c87b8,/api/v1.1/game/664514/feed/live,R,2022,2022-05-11T16:15:00Z,2022-05-11,False,1,True,N,Y,N,44-664514-2022-05-11,2022,day,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,3.0,True,False,6.0,20,12,0.625,534,Rochester Red Wings,/api/v1/teams/534,2.0,False,False,6.0,15,17,0.469,533,Worcester Red Sox,/api/v1/teams/533,5410,Polar Park,/api/v1/venues/5410,/api/v1/game/664514/content,,,,,,,,,,,2022-05-11,Wednesday,True
665882,1b02176e-0e07-4369-ab09-32e5acb12518,/api/v1.1/game/665882/feed/live,R,2022,2022-05-11T17:08:00Z,2022-05-11,False,1,True,N,Y,N,44-665882-2022-05-11,2022,day,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,6.0,False,False,6.0,15,16,0.484,541,Omaha Storm Chasers,/api/v1/teams/541,7.0,True,False,6.0,16,15,0.516,451,Iowa Cubs,/api/v1/teams/451,2844,Principal Park,/api/v1/venues/2844,/api/v1/game/665882/content,,,,,,,,,,,2022-05-11,Wednesday,True
666184,fdb269e2-e3ed-41db-9faf-7562d1b0861e,/api/v1.1/game/666184/feed/live,R,2022,2022-05-11T22:35:00Z,2022-05-11,False,1,True,N,Y,N,44-666184-2022-05-11,2022,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,8.0,True,False,6.0,17,15,0.531,431,Gwinnett Stripers,/api/v1/teams/431,4.0,False,False,6.0,12,20,0.375,234,Durham Bulls,/api/v1/teams/234,2541,Durham Bulls Athletic Park,/api/v1/venues/2541,/api/v1/game/666184/content,,,,,,,,,,,2022-05-11,Wednesday,True
666249,dfea49f9-0234-45b5-96a9-3d32e1008add,/api/v1.1/game/666249/feed/live,R,2022,2022-05-11T22:35:00Z,2022-05-11,False,1,True,N,E,N,44-666249-2022-05-11,2022,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,4.0,False,False,6.0,15,15,0.5,484,Indianapolis Indians,/api/v1/teams/484,5.0,True,False,6.0,13,19,0.406,494,Charlotte Knights,/api/v1/teams/494,4670,Truist Field,/api/v1/venues/4670,/api/v1/game/666249/content,,,,,,,,,,,2022-05-11,Wednesday,True
665616,14b4228f-2d98-4ef3-aa5a-7fc332922b72,/api/v1.1/game/665616/feed/live,R,2022,2022-05-11T22:35:00Z,2022-05-11,False,1,True,N,Y,N,44-665616-2022-05-11,2022,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,10.0,True,False,6.0,16,14,0.533,512,Toledo Mud Hens,/api/v1/teams/512,6.0,False,False,6.0,12,19,0.387,416,Louisville Bats,/api/v1/teams/416,2724,Louisville Slugger Field,/api/v1/venues/2724,/api/v1/game/665616/content,,,,,,,,,,,2022-05-11,Wednesday,True
665392,12e77673-6ec6-4a41-8ffb-a9cbdccce556,/api/v1.1/game/665392/feed/live,R,2022,2022-05-11T22:35:00Z,2022-05-11,False,1,True,N,Y,N,44-665392-2022-05-11,2022,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,9.0,True,False,6.0,16,16,0.5,235,Memphis Redbirds,/api/v1/teams/235,7.0,False,False,6.0,15,17,0.469,568,Norfolk Tides,/api/v1/teams/568,2781,Harbor Park,/api/v1/venues/2781,/api/v1/game/665392/content,,,,,,,,,,,2022-05-11,Wednesday,True
665656,84c6ce26-7a01-49ff-804b-dc8fff74a4da,/api/v1.1/game/665656/feed/live,R,2022,2022-05-11T23:05:00Z,2022-05-11,False,1,True,N,Y,N,44-665656-2022-05-11,2022,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,4.0,True,False,6.0,18,14,0.563,422,Buffalo Bisons,/api/v1/teams/422,3.0,False,False,6.0,17,15,0.531,1410,Lehigh Valley IronPigs,/api/v1/teams/1410,3230,Coca-Cola Park,/api/v1/venues/3230,/api/v1/game/665656/content,,,,,,,,,,,2022-05-11,Wednesday,True
664278,ea76786c-e9e2-43ff-b19a-75bc78624db1,/api/v1.1/game/664278/feed/live,R,2022,2022-05-11T23:05:00Z,2022-05-11,False,1,True,N,Y,N,44-664278-2022-05-11,2022,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,5.0,False,False,6.0,15,15,0.5,1960,St. Paul Saints,/api/v1/teams/1960,6.0,True,False,6.0,20,12,0.625,445,Columbus Clippers,/api/v1/teams/445,3970,Huntington Park,/api/v1/venues/3970,/api/v1/game/664278/content,,,,,,,,,,,2022-05-11,Wednesday,True
664529,e5f54533-2108-4de1-bed0-670898212947,/api/v1.1/game/664529/feed/live,R,2022,2022-05-12T00:05:00Z,2022-05-11,False,1,True,N,E,N,44-664529-2022-05-11,2022,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,13.0,True,False,6.0,19,13,0.594,238,Oklahoma City Dodgers,/api/v1/teams/238,4.0,False,False,6.0,20,12,0.625,102,Round Rock Express,/api/v1/teams/102,2528,Dell Diamond,/api/v1/venues/2528,/api/v1/game/664529/content,,,,,,,,,,,2022-05-11,Wednesday,True
664250,23870a2b-6d48-4a87-a0c0-86217dc6c3a5,/api/v1.1/game/664250/feed/live,R,2022,2022-05-12T00:05:00Z,2022-05-11,False,1,True,N,E,N,44-664250-2022-05-11,2022,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,5.0,False,False,6.0,13,19,0.406,5434,Sugar Land Space Cowboys,/api/v1/teams/5434,10.0,True,False,6.0,14,18,0.438,342,Albuquerque Isotopes,/api/v1/teams/342,2683,Isotopes Park,/api/v1/venues/2683,/api/v1/game/664250/content,,,,,,,,,,,2022-05-11,Wednesday,True
666200,5384cbdf-50f5-439e-a494-ac5862e8bd0e,/api/v1.1/game/666200/feed/live,R,2022,2022-05-12T00:35:00Z,2022-05-11,False,1,True,N,E,N,44-666200-2022-05-11,2022,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,10.0,True,False,6.0,16,16,0.5,105,Sacramento River Cats,/api/v1/teams/105,9.0,False,False,6.0,18,14,0.563,4904,El Paso Chihuahuas,/api/v1/teams/4904,4669,Southwest University Park,/api/v1/venues/4669,/api/v1/game/666200/content,,,,,,,,,,,2022-05-11,Wednesday,True
664338,2826b6dc-7a8f-4777-83a1-c80763530f56,/api/v1.1/game/664338/feed/live,R,2022,2022-05-12T01:05:00Z,2022-05-11,False,1,True,N,E,N,44-664338-2022-05-11,2022,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,7.0,True,False,6.0,16,16,0.5,2310,Reno Aces,/api/v1/teams/2310,6.0,False,False,6.0,9,23,0.281,529,Tacoma Rainiers,/api/v1/teams/529,2745,Cheney Stadium,/api/v1/venues/2745,/api/v1/game/664338/content,,,,,,,,,,,2022-05-11,Wednesday,True
665756,4d727405-3a3a-425e-9937-bec5f4a3eb23,/api/v1.1/game/665756/feed/live,R,2022,2022-05-12T02:05:00Z,2022-05-11,False,1,True,N,E,N,44-665756-2022-05-11,2022,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,10.0,True,False,6.0,18,14,0.563,561,Salt Lake Bees,/api/v1/teams/561,3.0,False,False,6.0,17,15,0.531,400,Las Vegas Aviators,/api/v1/teams/400,5355,Las Vegas Ballpark,/api/v1/venues/5355,/api/v1/game/665756/content,,,,,,,,,,,2022-05-11,Wednesday,True
665456,637326f7-f2f5-49f2-9f17-8cc851636a75,/api/v1.1/game/665456/feed/live,R,2022,2022-05-12T16:05:00Z,2022-05-12,False,1,True,N,Y,N,44-665456-2022-05-12,2022,day,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,5.0,True,False,6.0,17,16,0.515,235,Memphis Redbirds,/api/v1/teams/235,2.0,False,False,6.0,15,18,0.455,568,Norfolk Tides,/api/v1/teams/568,2781,Harbor Park,/api/v1/venues/2781,/api/v1/game/665456/content,,,,,,,,,,,2022-05-12,Thursday,True
664287,b715a454-f4b6-46bb-9175-4ae5470ed984,/api/v1.1/game/664287/feed/live,R,2022,2022-05-12T16:05:00Z,2022-05-12,False,1,True,N,Y,N,44-664287-2022-05-12,2022,day,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,4.0,False,False,6.0,15,16,0.484,1960,St. Paul Saints,/api/v1/teams/1960,7.0,True,False,6.0,21,12,0.636,445,Columbus Clippers,/api/v1/teams/445,3970,Huntington Park,/api/v1/venues/3970,/api/v1/game/664287/content,,,,,,,,,,,2022-05-12,Thursday,True
664258,8fd0e016-7756-4c2f-b435-6962b76364c6,/api/v1.1/game/664258/feed/live,R,2022,2022-05-12T17:05:00Z,2022-05-12,False,1,True,N,E,N,44-664258-2022-05-12,2022,day,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,5.0,True,False,6.0,14,19,0.424,5434,Sugar Land Space Cowboys,/api/v1/teams/5434,2.0,False,False,6.0,14,19,0.424,342,Albuquerque Isotopes,/api/v1/teams/342,2683,Isotopes Park,/api/v1/venues/2683,/api/v1/game/664258/content,,,,,,,,,,,2022-05-12,Thursday,True
665887,1149d14e-6bd0-4bd1-b8e5-b25149551d2b,/api/v1.1/game/665887/feed/live,R,2022,2022-05-12T17:08:00Z,2022-05-12,False,1,True,N,Y,N,44-665887-2022-05-12,2022,day,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,0.0,False,False,6.0,15,17,0.469,541,Omaha Storm Chasers,/api/v1/teams/541,5.0,True,False,6.0,17,15,0.531,451,Iowa Cubs,/api/v1/teams/451,2844,Principal Park,/api/v1/venues/2844,/api/v1/game/665887/content,,,,,,,,,,,2022-05-12,Thursday,True
666183,49c61b8c-ff31-4736-b89e-0f1329b1513a,/api/v1.1/game/666183/feed/live,R,2022,2022-05-12T22:35:00Z,2022-05-12,False,1,True,N,Y,N,44-666183-2022-05-12,2022,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,7.0,False,False,6.0,17,16,0.515,431,Gwinnett Stripers,/api/v1/teams/431,8.0,True,False,6.0,13,20,0.394,234,Durham Bulls,/api/v1/teams/234,2541,Durham Bulls Athletic Park,/api/v1/venues/2541,/api/v1/game/666183/content,,,,,,,,,,,2022-05-12,Thursday,True
665615,20e5a3d7-23b8-4128-8e13-be4af470ed7b,/api/v1.1/game/665615/feed/live,R,2022,2022-05-12T22:35:00Z,2022-05-12,False,1,True,N,Y,N,44-665615-2022-05-12,2022,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,6.0,True,False,6.0,17,14,0.548,512,Toledo Mud Hens,/api/v1/teams/512,4.0,False,False,6.0,12,20,0.375,416,Louisville Bats,/api/v1/teams/416,2724,Louisville Slugger Field,/api/v1/venues/2724,/api/v1/game/665615/content,,,,,,,,,,,2022-05-12,Thursday,True
664959,c2c049e5-1558-4af5-a2ac-09fa9da8e05f,/api/v1.1/game/664959/feed/live,R,2022,2022-05-12T22:35:00Z,2022-05-12,False,1,True,N,Y,N,44-664959-2022-05-12,2022,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,4.0,True,False,6.0,12,20,0.375,552,Syracuse Mets,/api/v1/teams/552,0.0,False,False,6.0,11,21,0.344,531,Scranton/Wilkes-Barre RailRiders,/api/v1/teams/531,2797,PNC Field,/api/v1/venues/2797,/api/v1/game/664959/content,,,,,,,,,,,2022-05-12,Thursday,True
664465,1384e2b1-2c3c-42bd-8e7a-64cd94c6f0ae,/api/v1.1/game/664465/feed/live,R,2022,2022-05-12T22:45:00Z,2022-05-12,False,1,True,N,Y,N,44-664465-2022-05-12,2022,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,6.0,True,False,6.0,21,12,0.636,534,Rochester Red Wings,/api/v1/teams/534,2.0,False,False,6.0,15,18,0.455,533,Worcester Red Sox,/api/v1/teams/533,5410,Polar Park,/api/v1/venues/5410,/api/v1/game/664465/content,,,,,,,,,,,2022-05-12,Thursday,True
666242,f6bcf9bd-cccb-4e51-b5cc-87ab312b745c,/api/v1.1/game/666242/feed/live,R,2022,2022-05-12T23:04:00Z,2022-05-12,False,1,True,N,E,N,44-666242-2022-05-12,2022,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,4.0,False,False,6.0,15,16,0.484,484,Indianapolis Indians,/api/v1/teams/484,8.0,True,False,6.0,14,19,0.424,494,Charlotte Knights,/api/v1/teams/494,4670,Truist Field,/api/v1/venues/4670,/api/v1/game/666242/content,,,,,,,,,,,2022-05-12,Thursday,True
665805,5fd76c73-e0f1-4159-bf06-e81201c2b96f,/api/v1.1/game/665805/feed/live,R,2022,2022-05-12T23:05:00Z,2022-05-12,False,1,True,N,Y,N,44-665805-2022-05-12,2022,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,10.0,True,False,6.0,22,10,0.688,556,Nashville Sounds,/api/v1/teams/556,1.0,False,False,6.0,19,14,0.576,564,Jacksonville Jumbo Shrimp,/api/v1/teams/564,2852,121 Financial Ballpark,/api/v1/venues/2852,/api/v1/game/665805/content,,,,,,,,,,,2022-05-12,Thursday,True
665655,e09bed2f-f731-4331-8691-764b229976e8,/api/v1.1/game/665655/feed/live,R,2022,2022-05-12T23:05:00Z,2022-05-12,False,1,True,N,Y,N,44-665655-2022-05-12,2022,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,2.0,False,False,6.0,18,15,0.545,422,Buffalo Bisons,/api/v1/teams/422,6.0,True,False,6.0,18,15,0.545,1410,Lehigh Valley IronPigs,/api/v1/teams/1410,3230,Coca-Cola Park,/api/v1/venues/3230,/api/v1/game/665655/content,,,,,,,,,,,2022-05-12,Thursday,True
664518,a3bad61a-a729-4634-940c-0ff9e59f4f79,/api/v1.1/game/664518/feed/live,R,2022,2022-05-13T00:05:00Z,2022-05-12,False,1,True,N,E,N,44-664518-2022-05-12,2022,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,19.0,True,False,6.0,20,13,0.606,238,Oklahoma City Dodgers,/api/v1/teams/238,0.0,False,False,6.0,20,13,0.606,102,Round Rock Express,/api/v1/teams/102,2528,Dell Diamond,/api/v1/venues/2528,/api/v1/game/664518/content,,,,,,,,,,,2022-05-12,Thursday,True
664358,ca1826ed-203d-4fe5-9b54-3ff469058e8e,/api/v1.1/game/664358/feed/live,R,2022,2022-05-13T00:35:00Z,2022-05-12,False,1,True,N,E,N,44-664358-2022-05-12,2022,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,4.0,False,False,6.0,16,17,0.485,105,Sacramento River Cats,/api/v1/teams/105,11.0,True,False,6.0,19,14,0.576,4904,El Paso Chihuahuas,/api/v1/teams/4904,4669,Southwest University Park,/api/v1/venues/4669,/api/v1/game/664358/content,,,,,,,,,,,2022-05-12,Thursday,True
665755,0ab93c31-2209-479b-955a-f5f3bcc0debf,/api/v1.1/game/665755/feed/live,R,2022,2022-05-13T02:05:00Z,2022-05-12,False,1,True,N,E,N,44-665755-2022-05-12,2022,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,6.0,False,False,6.0,18,15,0.545,561,Salt Lake Bees,/api/v1/teams/561,7.0,True,False,6.0,18,15,0.545,400,Las Vegas Aviators,/api/v1/teams/400,5355,Las Vegas Ballpark,/api/v1/venues/5355,/api/v1/game/665755/content,,,,,,,,,,,2022-05-12,Thursday,True
664337,8b429460-ee6c-410e-a7f9-a15a6b99f944,/api/v1.1/game/664337/feed/live,R,2022,2022-05-13T02:05:00Z,2022-05-12,False,1,True,N,E,N,44-664337-2022-05-12,2022,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,2.0,False,False,6.0,16,17,0.485,2310,Reno Aces,/api/v1/teams/2310,5.0,True,False,6.0,10,23,0.303,529,Tacoma Rainiers,/api/v1/teams/529,2745,Cheney Stadium,/api/v1/venues/2745,/api/v1/game/664337/content,,,,,,,,,,,2022-05-12,Thursday,True
666185,6411b59c-ffbb-4e26-b9a9-2f221ebfb670,/api/v1.1/game/666185/feed/live,R,2022,2022-05-13T22:35:00Z,2022-05-13,False,1,True,N,Y,N,44-666185-2022-05-13,2022,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,3.0,False,False,6.0,17,17,0.5,431,Gwinnett Stripers,/api/v1/teams/431,6.0,True,False,6.0,14,20,0.412,234,Durham Bulls,/api/v1/teams/234,2541,Durham Bulls Athletic Park,/api/v1/venues/2541,/api/v1/game/666185/content,,,,,,,,,,,2022-05-13,Friday,False
664876,bd2129da-6eae-4f62-9efb-4a46bdd4ab74,/api/v1.1/game/664876/feed/live,R,2022,2022-05-13T22:35:00Z,2022-05-13,False,1,True,N,Y,N,44-664876-2022-05-13,2022,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,3.0,True,False,6.0,13,20,0.394,552,Syracuse Mets,/api/v1/teams/552,0.0,False,False,6.0,11,22,0.333,531,Scranton/Wilkes-Barre RailRiders,/api/v1/teams/531,2797,PNC Field,/api/v1/venues/2797,/api/v1/game/664876/content,,,,,,,,,,,2022-05-13,Friday,False
664513,737f05e4-e524-4d0c-a9cd-bf5614533cef,/api/v1.1/game/664513/feed/live,R,2022,2022-05-13T22:45:00Z,2022-05-13,False,1,True,N,Y,N,44-664513-2022-05-13,2022,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,6.0,True,False,6.0,22,12,0.647,534,Rochester Red Wings,/api/v1/teams/534,4.0,False,False,6.0,15,19,0.441,533,Worcester Red Sox,/api/v1/teams/533,5410,Polar Park,/api/v1/venues/5410,/api/v1/game/664513/content,,,,,,,,,,,2022-05-13,Friday,False
666231,5864dd62-8f9c-4c17-bdcd-bfe6b52ce77c,/api/v1.1/game/666231/feed/live,R,2022,2022-05-13T23:04:00Z,2022-05-13,False,1,True,N,E,N,44-666231-2022-05-13,2022,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,7.0,True,False,6.0,16,16,0.5,484,Indianapolis Indians,/api/v1/teams/484,5.0,False,False,6.0,14,20,0.412,494,Charlotte Knights,/api/v1/teams/494,4670,Truist Field,/api/v1/venues/4670,/api/v1/game/666231/content,,,,,,,,,,,2022-05-13,Friday,False
665614,17cb4b67-d8d2-4e7a-a879-31bc61881c98,/api/v1.1/game/665614/feed/live,R,2022,2022-05-13T23:05:00Z,2022-05-13,False,1,True,N,Y,N,44-665614-2022-05-13,2022,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,4.0,True,False,6.0,18,14,0.563,512,Toledo Mud Hens,/api/v1/teams/512,1.0,False,False,6.0,12,21,0.364,416,Louisville Bats,/api/v1/teams/416,2724,Louisville Slugger Field,/api/v1/venues/2724,/api/v1/game/665614/content,,,,,,,,,,,2022-05-13,Friday,False
665804,99818ace-0944-4a2c-9010-0fe881a45d1f,/api/v1.1/game/665804/feed/live,R,2022,2022-05-13T23:05:00Z,2022-05-13,False,1,True,N,Y,N,44-665804-2022-05-13,2022,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,3.0,False,False,6.0,22,11,0.667,556,Nashville Sounds,/api/v1/teams/556,7.0,True,False,6.0,20,14,0.588,564,Jacksonville Jumbo Shrimp,/api/v1/teams/564,2852,121 Financial Ballpark,/api/v1/venues/2852,/api/v1/game/665804/content,,,,,,,,,,,2022-05-13,Friday,False
665391,1fffd5a8-ac23-4869-ac66-02296713d8b0,/api/v1.1/game/665391/feed/live,R,2022,2022-05-13T23:05:00Z,2022-05-13,False,1,True,N,Y,N,44-665391-2022-05-13,2022,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,4.0,True,False,6.0,18,16,0.529,235,Memphis Redbirds,/api/v1/teams/235,2.0,False,False,6.0,15,19,0.441,568,Norfolk Tides,/api/v1/teams/568,2781,Harbor Park,/api/v1/venues/2781,/api/v1/game/665391/content,,,,,,,,,,,2022-05-13,Friday,False
665654,2501d642-2d9c-4cfa-8da4-321b9723751a,/api/v1.1/game/665654/feed/live,R,2022,2022-05-13T23:05:00Z,2022-05-13,False,1,True,N,Y,N,44-665654-2022-05-13,2022,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,3.0,True,False,6.0,19,15,0.559,422,Buffalo Bisons,/api/v1/teams/422,2.0,False,False,6.0,18,16,0.529,1410,Lehigh Valley IronPigs,/api/v1/teams/1410,3230,Coca-Cola Park,/api/v1/venues/3230,/api/v1/game/665654/content,,,,,,,,,,,2022-05-13,Friday,False
664265,1f9d719c-15de-4bb0-9d88-4eaf6360ef43,/api/v1.1/game/664265/feed/live,R,2022,2022-05-13T23:05:00Z,2022-05-13,False,1,True,N,Y,N,44-664265-2022-05-13,2022,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,7.0,False,False,6.0,15,17,0.469,1960,St. Paul Saints,/api/v1/teams/1960,11.0,True,False,6.0,22,12,0.647,445,Columbus Clippers,/api/v1/teams/445,3970,Huntington Park,/api/v1/venues/3970,/api/v1/game/664265/content,,,,,,,,,,,2022-05-13,Friday,False
664530,4b6eeaa1-dcf6-45e3-9a2d-c273727865ab,/api/v1.1/game/664530/feed/live,R,2022,2022-05-14T00:05:00Z,2022-05-13,False,1,True,N,E,N,44-664530-2022-05-13,2022,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,6.0,True,False,6.0,21,13,0.618,238,Oklahoma City Dodgers,/api/v1/teams/238,5.0,False,False,6.0,20,14,0.588,102,Round Rock Express,/api/v1/teams/102,2528,Dell Diamond,/api/v1/venues/2528,/api/v1/game/664530/content,,,,,,,,,,,2022-05-13,Friday,False
665844,342d425f-601d-460b-ae9c-50cefc7f65a5,/api/v1.1/game/665844/feed/live,R,2022,2022-05-14T00:08:00Z,2022-05-13,False,1,True,N,Y,N,44-665844-2022-05-13,2022,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,5.0,False,False,6.0,15,18,0.455,541,Omaha Storm Chasers,/api/v1/teams/541,6.0,True,False,6.0,18,15,0.545,451,Iowa Cubs,/api/v1/teams/451,2844,Principal Park,/api/v1/venues/2844,/api/v1/game/665844/content,,,,,,,,,,,2022-05-13,Friday,False
664279,64ac0439-5f80-4b8a-b055-03615d1204c0,/api/v1.1/game/664279/feed/live,R,2022,2022-05-14T00:35:00Z,2022-05-13,False,1,True,N,E,N,44-664279-2022-05-13,2022,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,16.0,True,False,6.0,17,17,0.5,105,Sacramento River Cats,/api/v1/teams/105,12.0,False,False,6.0,19,15,0.559,4904,El Paso Chihuahuas,/api/v1/teams/4904,4669,Southwest University Park,/api/v1/venues/4669,/api/v1/game/664279/content,,,,,,,,,,,2022-05-13,Friday,False
664251,e83b379f-9a95-43a3-acd0-8d65c741f862,/api/v1.1/game/664251/feed/live,R,2022,2022-05-14T01:05:00Z,2022-05-13,False,1,True,N,E,N,44-664251-2022-05-13,2022,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,2.0,False,False,6.0,14,20,0.412,5434,Sugar Land Space Cowboys,/api/v1/teams/5434,8.0,True,False,6.0,15,19,0.441,342,Albuquerque Isotopes,/api/v1/teams/342,2683,Isotopes Park,/api/v1/venues/2683,/api/v1/game/664251/content,,,,,,,,,,,2022-05-13,Friday,False
665693,e7961e9e-3d83-4917-9aae-55e8dd9e25bd,/api/v1.1/game/665693/feed/live,R,2022,2022-05-14T02:05:00Z,2022-05-13,False,1,True,N,E,N,44-665693-2022-05-13,2022,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,2.0,False,False,6.0,18,16,0.529,561,Salt Lake Bees,/api/v1/teams/561,5.0,True,False,6.0,19,15,0.559,400,Las Vegas Aviators,/api/v1/teams/400,5355,Las Vegas Ballpark,/api/v1/venues/5355,/api/v1/game/665693/content,,,,,,,,,,,2022-05-13,Friday,False
664336,5140c992-718a-452a-ba95-a2f016d0c1f3,/api/v1.1/game/664336/feed/live,R,2022,2022-05-14T02:05:00Z,2022-05-13,False,1,True,N,E,N,44-664336-2022-05-13,2022,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,6.0,False,False,6.0,16,18,0.471,2310,Reno Aces,/api/v1/teams/2310,8.0,True,False,6.0,11,23,0.324,529,Tacoma Rainiers,/api/v1/teams/529,2745,Cheney Stadium,/api/v1/venues/2745,/api/v1/game/664336/content,,,,,,,,,,,2022-05-13,Friday,False
